,Unnamed: 0,EN,Flag,Cathegory,Keyword_Count,CS,DE,ES,PT-BR,FR,NL
1015,1027,guide dogs,1,Charities,10,vodicí psi,Blindenhunde,perros guía,cães-guia,les chiens guides,geleidehonden
1016,1028,rspca,1,Charities,5,rspca,rspca,rspca,rspca,rspca,rspca
1017,1029,samaritans,1,Charities,10,samaritáni,Samariter,samaritanos,samaritanos,samaritains,samaritanen
1018,1030,doctors without borders,1,Charities,23,lékaři bez hranic,Ärzte ohne Grenzen,médicos sin fronteras,médicos sem fronteiras,médecins sans frontières,artsen zonder grenzen
1019,1031,solidarite formation mediation,1,Charities,30,zprostředkování tvorby solidarity,Vermittlung von Solidarität,mediación de la formación solidaria,mediação de formação solidária,médiation formation solidarite,solidariteitsvorming bemiddeling
1020,1032,french red cross,1,Charities,16,francouzský červený kříž,französisches rotes Kreuz,cruz roja francesa,cruz vermelha francesa,Croix-Rouge française,franse rode kruis
1021,1033,le secours populaire,1,Charities,20,le secours populaire,die Volkshilfe,le secours populaire,le secours populaire,le secours populaire,le secours populaire
1022,1034,emmaus,1,Charities,6,emmaus,emmaus,emmaus,emmaus,emmaus,emmaus
1023,1035,les restos du coeur,1,Charities,19,les restos du coeur,les restos du coeur,les restos du coeur,les restos du coeur,les restos du coeur,les restos du coeur
1024,1036,room to read,1,Charities,12,prostor pro čtení,Platz zum Lesen,espacio para leer,espaço para ler,salle de lecture,ruimte om te lezen
1025,1037,L’Arche,1,Charities,7,Archa,Die Arche,El Arca,A Arca,L’Arche,De Ark
1026,1038,CKD,1,Charities,3,CKD,CKD,CKD,CKD,CKD,CKD
1027,1039,In via,1,Charities,6,V prostřednictvím,In über,En vía,Em via,En via,In via
1028,1040,kreuzbund e. V.,1,Charities,15,Kreuzbund e. V.,kreuzbund e. V.,kreuzbund e. V.,kreuzbund e. V.,kreuzbund e. V.,kreuzbund e. V.
1029,1041,Malteser,1,Charities,8,Malteser,Malteser,Malteser,Malteser,Malteser,Malteser
1030,1042,Raphaels-Werk,1,Charities,13,Raphaels-Werk,Raphaels-Werk,Raphaels-Werk,Raphaels-Werk,Œuvre de Raphaël,Raphaels-Werk
1031,1043,SkF,1,Charities,3,SkF,SkF,SkF,SkF,SkF,SkF
1032,1044,SKM,1,Charities,3,SKM,SKM,SKM,SKM,SKM,SKM
1033,1045,VKD,1,Charities,3,VKD,VKD,VKD,VKD,VKD,VKD
1034,1046,Adra,1,Charities,4,Adra,Adra,Adra,Adra,Adra,Adra
1035,1047,Amnesty international,1,Charities,21,Amnesty international,Amnesty International,Amnistía Internacional,Anistia internacional,Amnesty International,Amnesty International
1036,1048,Caritas czech republic,1,Charities,22,Caritas Česká republika,Caritas tschechische republik,Cáritas República Checa,República Tcheca da Cáritas,Caritas République tchèque,Caritas tsjechische republiek
1037,1049,charita,1,Charities,7,charita,charita,charita,charita,charita,charita
1038,1050,děti země,1,Charities,9,děti země,Kinder des Landes,niños del país,crianças do país,les enfants du pays,kinderen van het land
1039,1051,greenpeace,1,Charities,10,Greenpeace,greenpeace,greenpeace,greenpeace,greenpeace,greenpeace
1040,1052,hnutí duha,1,Charities,10,hnutí duha,die Regenbogenbewegung,el movimiento arco iris,o movimento do arco-íris,le mouvement arc-en-ciel,de regenboogbeweging
1041,1053,nadace terezy maxové,1,Charities,20,nadace terezy maxové,die stiftung tereza max,la fundación tereza max,a fundação tereza max,la fondation tereza max,de tereza max stichting
1042,1054,unicef,1,Charities,6,Unicef,unicef,unicef,unicef,unicef,unicef
1043,1055,People in need,1,Charities,14,Lidé v nouzi,Menschen in Not,Personas necesitadas,Pessoas necessitadas,Personnes dans le besoin,Mensen in nood
1044,1056,republicans,1,Ideology,11,republikáni,republikaner,republicanos,republicanos,républicains,republikeinen
1045,1057,democrats,1,Ideology,9,demokraté,Demokraten,demócratas,democratas,démocrates,democraten
1046,1058,The Communist Manifesto,1,Ideology,23,Komunistický manifest,Das Kommunistische Manifest,El Manifiesto Comunista,O Manifesto Comunista,Le Manifeste Communiste,Het Communistisch Manifest
1047,1059,Trade union,1,Ideology,11,Odborový svaz,Gewerkschaft,Sindicato,Sindicato,Syndicats,Vakbond
1048,1060,toxic masculinity,1,Ideology,17,toxická maskulinita,toxische Maskulinität,la masculinidad tóxica,masculinidade tóxica,masculinité toxique,giftige mannelijkheid
1049,1061,libertianism,1,Ideology,12,libertianismus,libertianismus,libertianismo,o libertianismo,libéralisme,libertianisme
1050,1062,non-aggression principle,1,Ideology,24,zásada neútočení,Nichtangriffsgrundsatz,principio de no agresión,princípio da não agressão,principe de non-agression,non-agressieprincipe
1051,1063,NAP,1,Ideology,3,NAP,NAP,NAP,NAP,NAP,NAP
1052,1064,right to bear arms,1,Ideology,18,právo nosit zbraň,"Recht, Waffen zu tragen",derecho a portar armas,direito de portar armas,droit de porter des armes,recht om wapens te dragen
1053,1065,decentralization,1,Ideology,16,decentralizace,Dezentralisierung,descentralización,descentralização,décentralisation,decentralisatie
1054,1066,free market,1,Ideology,11,volný trh,freier Markt,mercado libre,mercado livre,marché libre,vrije markt
1055,1067,free trade,1,Ideology,10,volný obchod,Freihandel,libre comercio,livre comércio,le libre-échange,vrije handel
1056,1068,free will,1,Ideology,9,svobodná vůle,freier Wille,libre albedrío,livre-arbítrio,libre arbitre,vrije wil
1057,1069,1984,1,Ideology,4,1984,1984,1984,1984,1984,1984
1058,1070,class conflict,1,Ideology,14,třídní konflikt,Klassenkonflikt,conflicto de clases,conflito de classes,conflit de classes,klassenstrijd
1059,1071,unions,1,Ideology,6,odbory,Gewerkschaften,sindicatos,sindicatos,syndicats,vakbonden
1060,1072,planned economy,1,Ideology,15,plánované hospodářství,Planwirtschaft,economía planificada,economia planejada,économie planifiée,planeconomie
1061,1073,from each according to his ability,1,Ideology,34,od každého podle jeho schopností,von jedem nach seinen Fähigkeiten,de cada uno según su capacidad,de cada um de acordo com sua capacidade,de chacun selon ses capacités,van ieder naar zijn vermogen
1062,1074,common ownership,1,Ideology,16,společné vlastnictví,gemeinsames Eigentum,propiedad común,propriedade comum,propriété commune,gemeenschappelijk eigendom
1063,1075,marx,1,Ideology,4,marx,marx,marx,marx,marx,marx
1064,1076,guevara,1,Ideology,7,guevara,guevara,guevara,guevara,guevara,guevara
1065,1077,castro,1,Ideology,6,castro,castro,castro,castro,castro,castro
1066,1078,camus,1,Ideology,5,camus,camus,camus,camus,camus,camus
1067,1079,Jordan Peterson,1,Ideology,15,Jordan Peterson,Jordan Peterson,Jordan Peterson,Jordan Peterson,Jordan Peterson,Jordan Peterson
1068,1080,Noam Chomsky,1,Ideology,12,Noam Chomsky,Noam Chomsky,Noam Chomsky,Noam Chomsky,Noam Chomsky,Noam Chomsky
1069,1081,Ben Shapiro,1,Ideology,11,Ben Shapiro,Ben Shapiro,Ben Shapiro,Ben Shapiro,Ben Shapiro,Ben Shapiro
1070,1082,postmodernism,1,Ideology,13,postmodernismus,Postmoderne,postmodernismo,pós-modernismo,postmodernisme,postmodernisme
1071,1083,patriarchy,1,Ideology,10,Patriarchové,Patriarchen,Patriarcas,Patriarcas,Patriarches,Patriarchen
1072,1084,one-child policy,1,Ideology,16,politika jednoho dítěte,Ein-Kind-Politik,política de hijo único,política de um filho,politique de l'enfant unique,één-kind-beleid
1073,1085,two-child policy,1,Ideology,16,politika dvou dětí,Zwei-Kind-Politik,política de dos hijos,política para duas crianças,politique des deux enfants,twee-kinderen-beleid
1074,1086,womens rights,1,Ideology,13,práva žen,Frauenrechte,derechos de la mujer,direitos das mulheres,droits des femmes,vrouwenrechten
1075,1087,polygamy,1,Ideology,8,polygamie,Polygamie,poligamia,poligamia,polygamie,polygamie
1076,1088,feminism,1,Ideology,8,feminismus,Feminismus,feminismo,feminismo,féminisme,feminisme
1077,1089,migration,1,Ideology,9,migrace,Migration,migración,migração,migration,migratie
1078,1090,the trains run on time,1,Ideology,22,vlaky jezdí na čas,die Züge fahren pünktlich,los trenes son puntuales,os trens funcionam a tempo,les trains sont à l'heure,de treinen rijden op tijd
1079,1091,traditional values,1,Ideology,18,tradiční hodnoty,traditionelle Werte,valores tradicionales,valores tradicionais,valeurs traditionnelles,traditionele waarden
1080,1092,weakening of traditional values and norms,1,Ideology,41,oslabení tradičních hodnot a norem,Schwächung der traditionellen Werte und Normen,debilitamiento de los valores y normas tradicionales,enfraquecimento dos valores e normas tradicionais,l'affaiblissement des valeurs et des normes traditionnelles,verzwakking van traditionele waarden en normen
1081,1093,THC,1,Illegal Drugs,3,THC,THC,THC,THC,THC,THC
1082,1094,Fentanyl,1,Illegal Drugs,8,Fentanyl,Fentanyl,Fentanilo,Fentanyl,Fentanyl,Fentanyl
1083,1095,cannabis,1,Illegal Drugs,8,konopí,cannabis,cannabis,canábis,cannabis,cannabis
1084,1096,tobacco,1,Illegal Drugs,7,tabák,Tabak,tabaco,tabaco,tabac,tabak
1085,1097,mdma,1,Illegal Drugs,4,mdma,mdma,mdma,mdma,mdma,mdma
1086,1098,ecstasy,1,Illegal Drugs,7,extáze,Ecstasy,éxtasis,ecstasy,ecstasy,ecstasy
1087,1099,molly,1,Illegal Drugs,5,molly,Molly,molly,molly,molly,molly
1088,1100,kratom,1,Illegal Drugs,6,kratom,Kratom,kratom,kratom,kratom,kratom
1089,1101,lsd,1,Illegal Drugs,3,LSD,lsd,lsd,lsd,lsd,lsd
1090,1102,acid,1,Illegal Drugs,4,kyselina,Säure,ácido,ácido,acide,zuur
1091,1103,cocaine,1,Illegal Drugs,7,kokain,Kokain,cocaína,cocaína,cocaine,cocaïne
1092,1104,coke,1,Illegal Drugs,4,koks,Koks,coque,cocaína,coke,coke
1093,1105,crack,1,Illegal Drugs,5,crack,Riss,grieta,crack,fissure,crack
1094,1106,methamphetamines,1,Illegal Drugs,16,metamfetaminy,Methamphetamine,metanfetaminas,metanfetaminas,méthamphétamines,methamfetamines
1095,1107,crystal meth,1,Illegal Drugs,12,metamfetamin,Crystal Meth,metanfetamina de cristal,metanfetaminas de cristal,méthamphétamine en cristaux,crystal meth
1096,1108,meth,1,Illegal Drugs,4,metamfetamin,Meth,metanfetamina,meth,méthamphétamine,meth
1097,1109,crystal,1,Illegal Drugs,7,crystal,Kristall,cristal,cristal,cristal,kristal
1098,1110,rohypnol,1,Illegal Drugs,8,rohypnol,rohypnol,rohypnol,rohypnol,rohypnol,rohypnol
1099,1111,ketamine,1,Illegal Drugs,8,řetězení,Verkettung,encadenamiento,encadeamento,enchaînement,ketenen
1100,1112,benzos,1,Illegal Drugs,6,benzos,benzos,benzos,benzos,benzos,benzo's
1101,1113,opioids,1,Illegal Drugs,7,opioidy,Opioide,opiáceos,opiáceos,opioïdes,opioïden
1102,1114,heroin,1,Illegal Drugs,6,heroin,Heroin,heroína,heroína,héroïne,heroïne
1103,1115,how to find drug dealer,1,Illegal Drugs,23,jak najít drogového dealera,wie man Drogenhändler findet,cómo encontrar a un traficante de drogas,como encontrar um traficante de drogas,comment trouver un dealer de drogue,hoe vind je een drugsdealer
1104,1116,vape,1,Illegal Drugs,4,vape,vape,vapear,vape,Vapeur,vape
1105,1117,shisha,1,Illegal Drugs,6,shisha,Shisha,shisha,narguilé,shisha,shisha
1106,1118,CBD,1,Illegal Drugs,3,CBD,CBD,CBD,CBD,CBD,CBD
1107,1119,Marijuana,1,Illegal Drugs,9,Marihuana,Marihuana,Marihuana,Marijuana,Marijuana,Marihuana
1108,1120,Pot,1,Illegal Drugs,3,Hrnec,Topf,Olla,Pote,Pot,Pot
1109,1121,Weed,1,Illegal Drugs,4,Plevel,Unkraut,Hierba,Erva daninha,Mauvaise herbe,Weed
1110,1122,Investing,1,Investing,9,Investování,Investieren,Invertir,Investindo,Investir,Beleggen
1111,1123,Stocks,1,Investing,6,Zásoby,Bestände,Acciones,Existências,Stocks,Aandelen
1112,1124,Option,1,Investing,6,Možnost,Option,Opción,Opção,Option,Optie
1113,1125,Put Option,1,Investing,10,Prodejní opce,Verkaufsoption,Opción de venta,Opção de venda,Option de vente,Put Optie
1114,1126,Call Option,1,Investing,11,Kupní opce,Kaufoption,Opción de compra,Opção de compra,Option d'achat,Calloptie
1115,1127,Crypto,1,Investing,6,Crypto,Krypto,Crypto,Crypto,Crypto,Crypto
1116,1128,Cryptocurrency,1,Investing,14,Kryptoměna,Kryptowährung,Criptomoneda,Cryptocurrency,Crypto-monnaie,Cryptocurrency
1117,1129,Bitcoin,1,Investing,7,Bitcoin,Bitcoin,Bitcoin,Bitcoin,Bitcoin,Bitcoin
1118,1130,Ethereum,1,Investing,8,Ethereum,Ethereum,Ethereum,Ethereum,Ethereum,Ethereum
1119,1131,Cardano,1,Investing,7,Cardano,Cardano,Cardano,Cardano,Cardano,Cardano
1120,1132,Buy crypto,1,Investing,10,Koupit krypto,Krypto kaufen,Comprar criptomonedas,Comprar criptográfico,Acheter de la crypto,Koop crypto
1121,1133,sell crypto,1,Investing,11,prodat krypto,Krypto verkaufen,vender criptografía,vender crypto,vendre de la crypto,crypto verkopen
1122,1134,Elon Musk,1,Investing,9,Elon Musk,Elon Musk,Elon Musk,Elon Musk,Elon Musk,Elon Musk
1123,1135,accountants,1,Investing,11,účetní,Buchhalter,contables,contadores,comptables,accountants
1124,1136,passive income,1,Investing,14,pasivní příjem,passives Einkommen,ingresos pasivos,renda passiva,revenu passif,passief inkomen
1125,1137,nasdaq,1,Investing,6,nasdaq,nasdaq,nasdaq,nasdaq,nasdaq,nasdaq
1126,1138,Bill Gates,1,Investing,10,Bill Gates,Bill Gates,Bill Gates,Bill Gates,Bill Gates,Bill Gates
1127,1139,job listings,1,Jobs,12,nabídky pracovních míst,Stellenausschreibungen,listas de trabajo,listagens de empregos,listes d'emplois,vacatures
1128,1140,jobs near me,1,Jobs,12,pracovní místa v mém okolí,Jobs in meiner Nähe,trabajos cerca de mí,empregos perto de mim,emplois près de chez moi,banen bij mij in de buurt
1129,1141,uneployment,1,Jobs,11,nenasazení,Aufhebung des Einsatzes,Despliegue,desocupação,non-déploiement,uitzetting
1130,1142,taxes,1,Jobs,5,daně,Steuern,impuestos,impostos,taxes,belastingen
1131,1143,fracking jobs,1,Jobs,13,pracovní místa v oblasti frakování,Fracking-Arbeitsplätze,trabajos de fracturación,empregos de fracionamento,emplois dans la fracturation,banen bij fracking
1132,1144,new work,1,Jobs,8,nová práce,neue Arbeit,nuevo trabajo,nova obra,nouvel ouvrage,nieuw werk
1133,1145,side job,1,Jobs,8,vedlejší práce,Nebenjob,trabajo secundario,trabalho lateral,activité complémentaire,bijbaan
1134,1146,side hustle,1,Jobs,11,vedlejší podnikání,Nebenbeschäftigung,trabajo secundario,agitação lateral,activité complémentaire,bijverdienste
1135,1147,salary negotiation,1,Jobs,18,vyjednávání o platu,Gehaltsverhandlung,negociación salarial,negociação salarial,négociation salariale,salarisonderhandeling
1136,1148,job interview,1,Jobs,13,pracovní pohovor,Vorstellungsgespräch,entrevista de trabajo,entrevista de trabalho,entretien d'embauche,sollicitatiegesprek
1137,1149,how to make CV,1,Jobs,14,jak vytvořit životopis,wie man einen Lebenslauf erstellt,cómo hacer el CV,como fazer CV,comment faire un CV,hoe maak je een CV
1138,1150,motivation letter,1,Jobs,17,motivační dopis,Motivationsschreiben,carta de motivación,carta de motivação,lettre de motivation,motivatiebrief
1139,1151,green card,1,Jobs,10,zelená karta,Green Card,tarjeta verde,carta verde,carte verte,groene kaart
1140,1152,womans employment,1,Jobs,17,zaměstnání žen,Beschäftigung von Frauen,empleo femenino,emprego das mulheres,emploi des femmes,werkgelegenheid voor vrouwen
1141,1153,Vodka,1,Legal Drugs,5,Vodka,Wodka,Vodka,Vodca,Vodka,Wodka
1142,1154,Whiskey,1,Legal Drugs,7,Whiskey,Whiskey,Whisky,Uísque,Whiskey,Whisky
1143,1155,Brandy,1,Legal Drugs,6,Brandy,Brandy,Brandy,Brandy,Brandy,Brandy
1144,1156,Vermouth,1,Legal Drugs,8,Vermut,Wermut,Vermut,Vermute,Vermouth,Vermouth
1145,1157,Cognac,1,Legal Drugs,6,Koňak,Cognac,Coñac,Cognac,Cognac,Cognac
1146,1158,Beer,1,Legal Drugs,4,Pivo,Bier,Cerveza,Cerveja,Bière,Bier
1147,1159,Port wine,1,Legal Drugs,9,Portské víno,Portwein,Vino de Oporto,Vinho do Porto,Vin de Porto,Portwijn
1148,1160,Rum,1,Legal Drugs,3,Rum,Rum,Ron,Rum,Rhum,Rum
1149,1161,Gin,1,Legal Drugs,3,Gin,Gin,Ginebra,Gin,Gin,Gin
1150,1162,liquor store,1,Legal Drugs,12,obchod s alkoholem,Spirituosengeschäft,tienda de licores,loja de bebidas,magasin d'alcools,slijterij
1151,1163,nearest liquor store,1,Legal Drugs,20,nejbližší obchod s alkoholem,nächstgelegenes Spirituosengeschäft,tienda de licores más cercana,loja de bebidas mais próxima,le magasin de boissons alcoolisées le plus proche,dichtstbijzijnde slijterij
1152,1164,liquor store near me,1,Legal Drugs,20,obchod s alkoholem v mé blízkosti,Spirituosengeschäft in meiner Nähe,tienda de licores cerca de mí,loja de bebidas perto de mim,magasin d'alcools près de chez moi,slijterij bij mij in de buurt
1153,1165,cheap liquor,1,Legal Drugs,12,levný alkohol,Billigbranntwein,licor barato,licor barato,l'alcool bon marché,goedkope drank
1154,1166,Monster,0,Legal Drugs,7,Monster,Monster,Monster,Monster,Monster,Monster
1155,1167,Red Bull,0,Legal Drugs,8,Red Bull,Red Bull,Red Bull,Red Bull,Red Bull,Red Bull
1156,1168,energy drinks,1,Legal Drugs,13,energetické nápoje,Energy-Drinks,bebidas energéticas,bebidas energéticas,boissons énergisantes,energiedranken
1157,1169,coffee,1,Legal Drugs,6,káva,Kaffee,café,café,café,koffie
1158,1170,starbucks,1,Legal Drugs,10,starbucks,starbucks,starbucks,starbucks,starbucks,starbucks
1159,1171,nescafe,1,Legal Drugs,7,nescafe,nescafe,nescafe,nescafe,nescafe,nescafe
